OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
30934230,360470,36,FLORAL AVE,CITY OF ITHACA,RT 79 END RT 13A,16,30,845 FT S OF ELM ST          ,SB travel lane                                    ,1,2018,9,10,Southbound,,21,16,10,8,13,47,115,156,156,185,171,198,221,203,261,355,456,380,255,177,140,101,85,54,3784,1.078,1,3510,456,17,9,2773,694,83,175,18,0,11,2,0,0,0,0,,3765,26,8,7,0,0,74,18,2,5,1,1,0,,,32,33,38,0,0,,3,6,,42.43906,-76.51658,375266.2253999999,4699640.5374
30934231,360470,36,FLORAL AVE,CITY OF ITHACA,RT 79 END RT 13A,16,30,845 FT S OF ELM ST          ,,1,2018,9,10,Combined Total,Y,28,23,14,15,27,99,286,413,375,380,314,336,385,361,404,514,609,542,386,252,199,135,109,64,6270,1.078,1,5816,609,17,18,4653,1118,135,275,26,0,19,2,0,0,0,0,,6246,25,7,7,0,0,74,18,2,5,1,1,0,,,32,33,37,0,0,,3,6,,42.43906,-76.51658,375266.2253999999,4699640.5374
30934235,368002,36,MITCHELL ST EXT,ITHACA CITY LN,CR 120/PINE TREE RD,17,30,930 FT E OF CLOVER LN       ,EB travel lane                                    ,1,2018,9,10,Eastbound,,10,6,3,6,9,22,69,107,150,106,93,106,132,125,150,166,212,217,153,104,90,62,36,26,2160,1.078,1,2004,217,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43756,-76.46997,379096.9400000004,4699406.538799999
30934236,368002,36,MITCHELL ST EXT,ITHACA CITY LN,CR 120/PINE TREE RD,17,30,930 FT E OF CLOVER LN       ,WB travel lane                                    ,1,2018,9,10,Westbound,,10,9,6,2,7,30,57,148,194,140,125,145,164,150,158,168,218,233,151,119,70,50,37,28,2419,1.078,1,2244,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43756,-76.46997,379096.9400000004,4699406.538799999
30934237,368002,36,MITCHELL ST EXT,ITHACA CITY LN,CR 120/PINE TREE RD,17,30,930 FT E OF CLOVER LN       ,,1,2018,9,10,Combined Total,Y,20,15,9,8,16,52,126,255,344,246,218,251,296,275,308,334,430,450,304,223,160,112,73,54,4579,1.078,1,4248,450,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43756,-76.46997,379096.9400000004,4699406.538799999
30936687,361210,36,DEY ST,AUBURN ST,NY 13,16,30,110' S of Franklin St.      ,NB travel lane                                    ,1,2018,8,21,Northbound,,2,2,4,2,3,11,26,40,66,42,42,53,61,65,80,98,128,123,53,50,32,20,19,10,1032,1.097,1,941,128,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44993,-76.502,376486.7673000004,4700826.2312
30936688,361210,36,DEY ST,AUBURN ST,NY 13,16,30,110' S of Franklin St.      ,SB travel lane                                    ,1,2018,8,21,Southbound,,6,7,1,1,3,4,24,69,120,102,70,94,102,102,106,150,141,166,82,59,36,21,23,13,1502,1.097,1,1369,166,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44993,-76.502,376486.7673000004,4700826.2312
30936689,361210,36,DEY ST,AUBURN ST,NY 13,16,30,110' S of Franklin St.      ,,1,2018,8,21,Combined Total,Y,8,9,5,3,6,15,50,109,186,144,112,147,163,167,186,248,269,289,135,109,68,41,42,23,2534,1.097,1,2310,289,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44993,-76.502,376486.7673000004,4700826.2312
30936690,362024,36,BUFFALO ST,N ALBANY ST,N CAYUGA ST,16,30,220' W of N Cayuga St.      ,EB travel lane                                    ,1,2018,8,21,Eastbound,,20,16,6,12,11,21,80,214,316,266,236,236,285,287,258,271,298,296,228,203,158,126,61,31,3936,1.097,1,3588,316,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44129,-76.49993,376640.0378999999,4699863.8268
30936691,362024,36,BUFFALO ST,N ALBANY ST,N CAYUGA ST,16,30,220' W of N Cayuga St.      ,WB travel lane                                    ,1,2018,8,21,Westbound,,17,7,12,6,2,7,20,58,127,144,158,176,228,219,235,249,302,297,180,132,93,81,47,28,2825,1.097,1,2575,316,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44129,-76.49993,376640.0378999999,4699863.8268
30936692,362024,36,BUFFALO ST,N ALBANY ST,N CAYUGA ST,16,30,220' W of N Cayuga St.      ,,1,2018,8,21,Combined Total,Y,37,23,18,18,13,28,100,272,443,410,394,412,513,506,493,520,600,593,408,335,251,207,108,59,6761,1.097,1,6163,600,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44129,-76.49993,376640.0378999999,4699863.8268
30936750,360018,36,S AURORA ST,CITY OF ITHACA,CAYUGA ST,16,30,530' N of Grandview Ave.    ,SB travel lane                                    ,1,2018,8,21,Northbound,,33,27,14,14,28,67,160,340,433,368,374,402,433,418,426,474,521,501,333,269,202,158,104,79,6178,1.1,1,5616,521,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43291,-76.49505,377025.00820000004,4698926.224300001
30936751,360018,36,S AURORA ST,CITY OF ITHACA,CAYUGA ST,16,30,530' N of Grandview Ave.    ,NB travel lane                                    ,1,2018,8,21,Southbound,,49,27,15,11,27,52,137,313,528,410,320,368,407,394,417,438,461,440,354,283,272,207,155,82,6167,1.1,1,5606,528,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43291,-76.49505,377025.00820000004,4698926.224300001
30936752,360018,36,S AURORA ST,CITY OF ITHACA,CAYUGA ST,16,30,530' N of Grandview Ave.    ,,1,2018,8,21,Combined Total,Y,82,54,29,25,55,119,297,653,961,778,694,770,840,812,843,912,982,941,687,552,474,365,259,161,12345,1.1,1,11222,982,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43291,-76.49505,377025.00820000004,4698926.224300001
30936753,362042,36,MITCHELL ST,ITHACA RD,CITY LINE,17,30,140' E of Cornell St.       ,EB ravel lane                                     ,1,2018,8,21,Eastbound,,20,8,6,4,10,20,100,125,176,149,128,160,155,150,177,203,221,226,165,154,118,93,59,40,2667,1.1,1,2425,226,18,7,2232,365,2,56,2,0,1,0,0,0,0,0,,2665,16,2,2,0,0,84,14,0,2,1,0,0,,,21,23,26,0,0,,3,6,,42.4378,-76.47701,378518.36149999965,4699443.2393
30936754,362042,36,MITCHELL ST,ITHACA RD,CITY LINE,17,30,140' E of Cornell St.       ,WB travel lane                                    ,1,2018,8,21,Westbound,,19,8,7,2,7,30,47,113,199,184,158,178,163,175,171,219,245,240,174,142,98,64,38,35,2716,1.1,1,2469,245,17,20,2179,431,7,69,1,0,1,0,0,0,0,0,,2708,19,3,3,0,1,80,16,0,3,1,0,0,,,18,21,25,0,0,,3,6,,42.4378,-76.47701,378518.36149999965,4699443.2393
30937934,361212,36,FOREST HOME DR,THURSTON AVE,CITY LINE,17,30,340' W of Plantation Rd     ,EB Travel Lane                                    ,1,2018,11,7,Eastbound,,2,2,2,1,3,4,18,34,78,44,51,54,56,68,56,66,115,70,48,28,24,17,18,8,867,1.033,1,839,115,17,3,734,105,0,17,1,0,1,0,0,0,0,0,,861,14,2,2,0,0,85,12,0,2,1,0,0,,,28,29,33,0,0,,3,6,,42.44944,-76.47542,378671.6058,4700733.4803
30937935,361212,36,FOREST HOME DR,THURSTON AVE,CITY LINE,17,30,340' W of Plantation Rd     ,WB Travel Lane                                    ,1,2018,11,7,Westbound,,0,0,1,5,6,6,24,66,98,72,49,49,56,60,42,52,69,60,33,26,11,8,8,6,807,1.033,1,781,115,17,0,664,119,1,15,1,0,0,0,0,0,0,0,,800,17,2,2,0,0,83,15,0,2,1,0,0,,,27,28,33,0,0,,3,6,,42.44944,-76.47542,378671.6058,4700733.4803
30937936,361212,36,FOREST HOME DR,THURSTON AVE,CITY LINE,17,30,340' W of Plantation Rd     ,,1,2018,11,7,Combined Total,Y,2,2,3,6,9,10,42,100,176,116,100,103,112,128,98,118,184,130,81,54,35,25,26,14,1674,1.033,1,1620,184,17,3,1398,224,1,32,2,0,1,0,0,0,0,0,,1661,16,2,2,0,0,84,13,0,2,1,0,0,,,27,28,33,0,0,,3,6,,42.44944,-76.47542,378671.6058,4700733.4803
30937946,362035,36,MAPLE AVE,ITHACA C/L,PINE TREE RD,17,30,270' E of Energy Drive  ,EB Travel Lane                                    ,1,2018,11,7,Eastbound,,19,11,4,4,4,4,21,50,64,72,72,76,88,78,76,94,136,113,54,57,40,37,32,17,1223,1.033,1,1184,136,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44126,-76.47374,378793.9890999999,4699822.765900001
30937947,362035,36,MAPLE AVE,ITHACA C/L,PINE TREE RD,17,30,270' E of Energy Drive  ,WB Travel Lane                                    ,1,2018,11,7,Westbound,,14,10,6,8,4,20,44,120,151,89,73,86,112,79,73,63,82,67,54,40,35,28,22,17,1297,1.033,1,1256,151,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44126,-76.47374,378793.9890999999,4699822.765900001
30937948,362035,36,MAPLE AVE,ITHACA C/L,PINE TREE RD,17,30,270' E of Energy Drive  ,,1,2018,11,7,Combined Total,Y,33,21,10,12,8,24,65,170,215,161,145,162,200,157,149,157,218,180,108,97,75,65,54,34,2520,1.033,1,2440,218,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44126,-76.47374,378793.9890999999,4699822.765900001
30937949,362036,36,N AURORA ST,E MARSHALL ST,E LINCOLN ST,16,30,200' N of E Tompkins St     ,NB Travel Lane                                    ,1,2018,11,6,Northbound,,9,9,2,3,13,21,49,113,185,129,114,109,124,143,139,196,247,230,117,97,81,53,35,28,2246,1.033,1,2174,247,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44905,-76.49621,376961.1807000004,4700720.104900001
30937950,362036,36,N AURORA ST,E MARSHALL ST,E LINCOLN ST,16,30,200' N of E Tompkins St     ,SB Travel Lane                                    ,1,2018,11,6,Southbound,,2,3,2,0,0,3,7,36,63,39,36,32,34,34,46,58,61,48,35,22,16,12,6,7,602,1.033,1,583,247,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44905,-76.49621,376961.1807000004,4700720.104900001
30937951,362036,36,N AURORA ST,E MARSHALL ST,E LINCOLN ST,16,30,200' N of E Tompkins St     ,,1,2018,11,6,Combined Total,Y,11,12,4,3,13,24,56,149,248,168,150,141,158,177,185,254,308,278,152,119,97,65,41,35,2848,1.033,1,2757,308,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44905,-76.49621,376961.1807000004,4700720.104900001
30940409,362042,36,MITCHELL ST,ITHACA RD,CITY LINE,17,30,140' E of Cornell St.       ,,1,2018,8,21,Combined Total,Y,39,16,13,6,17,50,147,238,375,333,286,338,318,325,348,422,466,466,339,296,216,157,97,75,5383,1.1,1,4894,466,17,27,4411,796,9,125,3,0,2,0,0,0,0,0,,5373,17,3,3,0,1,82,15,0,2,1,0,0,,,19,22,25,0,0,,3,6,,42.4378,-76.47701,378518.36149999965,4699443.2393
30940413,366020,36,HANCOCK ST,N MEADOW ST,AUBURN ST,17,30,30' W of Willow Ave.        ,EB travel lane                                    ,1,2018,8,21,Eastbound,,5,4,2,2,2,5,15,32,47,44,50,60,88,87,132,169,176,213,76,60,47,29,18,9,1372,1.1,1,1247,213,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44785,-76.50183,376496.6601,4700595.0185
30940414,366020,36,HANCOCK ST,N MEADOW ST,AUBURN ST,17,30,30' W of Willow Ave.        ,WB travel lane                                    ,1,2018,8,21,Westbound,,4,3,1,0,1,3,21,37,42,32,40,62,79,91,95,123,131,130,64,35,26,20,14,5,1059,1.1,1,963,213,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44785,-76.50183,376496.6601,4700595.0185
30940415,366020,36,HANCOCK ST,N MEADOW ST,AUBURN ST,17,30,30' W of Willow Ave.        ,,1,2018,8,21,Combined Total,Y,9,7,3,2,3,8,36,69,89,76,90,122,167,178,227,292,307,343,140,95,73,49,32,14,2431,1.1,1,2210,343,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44785,-76.50183,376496.6601,4700595.0185
30940416,366042,36,JUDD FALLS RD,TOWER RD,FOREST HOME DR,17,40,60' S of Plantations Rd.    ,NB travel lane                                    ,1,2018,8,21,Northbound,,17,10,7,8,12,21,49,125,202,192,145,171,206,202,184,227,345,361,206,128,89,77,62,44,3090,1.19,1,2597,361,18,31,2705,258,53,44,1,0,1,0,0,0,0,0,,3093,12,3,3,0,1,87,8,2,1,1,0,0,,,27,28,33,0,0,,3,6,,42.44882,-76.4705,379075.0080000004,4700657.6131
30940417,366042,36,JUDD FALLS RD,TOWER RD,FOREST HOME DR,17,40,60' S of Plantations Rd.    ,SB travel lane                                    ,1,2018,8,21,Southbound,,7,4,2,5,13,18,54,190,329,274,185,178,174,189,169,180,216,211,172,121,98,73,43,17,2922,1.19,1,2455,361,18,20,2550,266,29,43,1,0,1,0,0,0,0,0,,2910,12,3,3,0,1,88,9,1,2,1,0,0,,,25,27,30,0,0,,3,6,,42.44882,-76.4705,379075.0080000004,4700657.6131
30940418,366042,36,JUDD FALLS RD,TOWER RD,FOREST HOME DR,17,40,60' S of Plantations Rd.    ,,1,2018,8,21,Combined Total,Y,24,14,9,13,25,39,103,315,531,466,330,349,380,391,353,407,561,572,378,249,187,150,105,61,6012,1.19,1,5052,572,18,51,5255,524,82,87,2,0,2,0,0,0,0,0,,6003,12,3,3,0,1,88,9,1,1,1,0,0,,,26,27,32,0,0,,3,6,,42.44882,-76.4705,379075.0080000004,4700657.6131
30945979,364031,36,SPENCER ST W,TRAFFIC CIR/SPENCER RD,CAYUGA ST,17,30,490' S of S Cayuga St       ,SB Travel Lane                                    ,1,2019,11,5,Northbound,,24,7,5,11,29,60,160,297,318,235,210,230,251,270,231,241,268,284,235,197,164,127,98,59,4011,1.033,1,3883,318,9,1,3440,415,24,68,48,0,3,0,0,0,0,0,,3999,14,4,4,0,0,86,10,1,3,1,0,0,,,30,31,35,0,0,,3,6,,42.43335,-76.4998,376635.15299999993,4698981.9737
30945980,364031,36,SPENCER ST W,TRAFFIC CIR/SPENCER RD,CAYUGA ST,17,30,490' S of S Cayuga St       ,NB Travel Lane                                    ,1,2019,11,5,Southbound,,39,21,16,9,15,33,78,174,230,242,268,309,364,325,379,432,542,491,337,256,195,149,103,86,5093,1.033,1,4930,542,17,4,4402,587,12,62,9,0,3,0,0,0,0,0,,5079,13,2,2,0,0,87,12,0,1,1,0,0,,,29,29,34,0,0,,3,6,,42.43335,-76.4998,376635.15299999993,4698981.9737
30945981,364031,36,SPENCER ST W,TRAFFIC CIR/SPENCER RD,CAYUGA ST,17,30,490' S of S Cayuga St       ,,1,2019,11,5,Combined Total,Y,63,28,21,20,44,93,238,471,548,477,478,539,615,595,610,673,810,775,572,453,359,276,201,145,9104,1.033,1,8813,810,17,5,7842,1002,36,130,57,0,6,0,0,0,0,0,,9078,14,3,2,0,0,86,11,0,2,1,0,0,,,29,30,34,0,0,,3,6,,42.43335,-76.4998,376635.15299999993,4698981.9737
30945985,368513,36,HUDSON ST,CODDINGTON RD,PROSPECT ST,17,30,95' N of Crescent Place     ,NB Travel Lane                                    ,1,2019,11,5,Northbound,,34,14,11,5,8,24,42,200,223,165,140,152,168,171,218,296,296,315,186,150,135,87,68,51,3159,1.033,1,3058,315,18,15,2762,280,47,44,2,0,0,0,0,0,0,0,,3150,12,3,3,0,0,88,9,1,1,1,0,0,,,17,20,27,0,0,,3,6,,42.43405,-76.49174,377299.5014000004,4699048.021400001
30945986,368513,36,HUDSON ST,CODDINGTON RD,PROSPECT ST,17,30,95' N of Crescent Place     ,SB Travel Lane                                    ,1,2019,11,5,Southbound,,22,18,4,5,22,33,59,161,184,176,150,124,140,119,156,197,184,230,162,130,122,94,75,42,2609,1.033,1,2526,315,18,2,2251,285,28,37,0,0,0,0,0,0,0,0,,2603,13,2,2,0,0,86,11,1,1,1,0,0,,,20,23,29,0,0,,3,6,,42.43405,-76.49174,377299.5014000004,4699048.021400001
30945987,368513,36,HUDSON ST,CODDINGTON RD,PROSPECT ST,17,30,95' N of Crescent Place     ,,1,2019,11,5,Combined Total,Y,56,32,15,10,30,57,101,361,407,341,290,276,308,290,374,493,480,545,348,280,257,181,143,93,5768,1.033,1,5584,545,18,17,5013,565,75,81,2,0,0,0,0,0,0,0,,5753,13,3,3,0,0,87,10,1,1,1,0,0,,,18,21,28,0,0,,3,6,,42.43405,-76.49174,377299.5014000004,4699048.021400001
30945988,368610,36,N CAYUGA ST,FARM ST,E JAY ST,16,30,105' S of W Tompkins St     ,NB Travel Lane                                    ,1,2019,11,5,Northbound,,10,8,5,4,8,18,49,140,303,154,153,167,152,164,190,237,264,281,158,108,86,70,29,22,2780,1.033,1,2691,303,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44803,-76.49954,376685.33579999954,4700611.676100001
30945989,368610,36,N CAYUGA ST,FARM ST,E JAY ST,16,30,105' S of W Tompkins St     ,SB Travel Lane                                    ,1,2019,11,5,Southbound,,13,5,4,6,13,31,87,230,416,237,221,222,210,198,244,336,321,300,167,113,78,65,36,23,3576,1.033,1,3462,416,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44803,-76.49954,376685.33579999954,4700611.676100001
30945990,368610,36,N CAYUGA ST,FARM ST,E JAY ST,16,30,105' S of W Tompkins St     ,,1,2019,11,5,Combined Total,Y,23,13,9,10,21,49,136,370,719,391,374,389,362,362,434,573,585,581,325,221,164,135,65,45,6356,1.033,1,6153,719,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44803,-76.49954,376685.33579999954,4700611.676100001
30946220,361204,36,JUDD FALLS RD,DRYDEN RD,TOWER RD,17,30,335' N of Campus Rd.        ,NB travel lane                                    ,1,2019,5,20,Northbound,,13,9,6,10,16,28,82,198,251,190,155,164,179,174,157,170,218,227,131,85,54,46,34,16,2613,1.089,1,2399,251,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44624,-76.46981,379126.7894000001,4700370.1448
30946221,361204,36,JUDD FALLS RD,DRYDEN RD,TOWER RD,17,30,335' N of Campus Rd.        ,SB travel lane                                    ,1,2019,5,20,Southbound,,10,6,5,6,4,18,49,160,256,198,160,162,173,187,160,180,227,202,128,90,59,54,21,18,2533,1.089,1,2326,256,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44624,-76.46981,379126.7894000001,4700370.1448
30946222,361204,36,JUDD FALLS RD,DRYDEN RD,TOWER RD,17,30,335' N of Campus Rd.        ,,1,2019,5,20,Combined Total,Y,23,15,11,16,20,46,131,358,507,388,315,326,352,361,317,350,445,429,259,175,113,100,55,34,5146,1.089,1,4725,507,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44624,-76.46981,379126.7894000001,4700370.1448
30946226,364002,36,BUFFALO ST,MEADOW ST,N PLAIN ST,16,30,50' E of Washington St.     ,EB travel lane                                    ,1,2019,5,21,Eastbound,,19,10,9,9,9,23,81,233,326,273,212,222,258,233,228,249,276,288,210,161,149,116,74,34,3702,1.089,1,3399,326,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44113,-76.50652,376097.72449999955,4699855.658600001
30946227,364002,36,BUFFALO ST,MEADOW ST,N PLAIN ST,16,30,50' E of Washington St.     ,WB travel lane                                    ,1,2019,5,21,Westbound,,12,7,7,3,3,7,30,71,117,116,127,144,151,141,167,171,221,217,164,101,79,66,38,19,2179,1.089,1,2001,326,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44113,-76.50652,376097.72449999955,4699855.658600001
30946228,364002,36,BUFFALO ST,MEADOW ST,N PLAIN ST,16,30,50' E of Washington St.     ,,1,2019,5,21,Combined Total,Y,31,17,16,12,12,30,111,304,443,389,339,366,409,374,395,420,497,505,374,262,228,182,112,53,5881,1.089,1,5400,505,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44113,-76.50652,376097.72449999955,4699855.658600001
30946238,366064,36,GENUNG RD,ELLIS HOLLOW RD,ELLIS HOLLOW CIR,9,40,575' S of Ellis Hollow Crk. ,NB travel lane                                    ,1,2019,5,20,Northbound,,0,1,1,0,0,1,5,7,11,10,11,10,12,10,16,13,19,15,11,8,9,5,2,2,179,1.052,1,170,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43717,-76.41394,383704.69799999986,4699284.9541
30946456,366064,36,GENUNG RD,ELLIS HOLLOW RD,ELLIS HOLLOW CIR,9,40,575' S of Ellis Hollow Crk. ,SB travel lane                                    ,1,2019,5,20,Southbound,,0,0,0,0,1,2,3,7,14,9,10,10,6,8,11,9,15,15,11,5,7,5,2,0,150,1.052,1,143,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43717,-76.41394,383704.69799999986,4699284.9541
30946457,366064,36,GENUNG RD,ELLIS HOLLOW RD,ELLIS HOLLOW CIR,9,40,575' S of Ellis Hollow Crk. ,,1,2019,5,20,Combined Total,Y,0,1,1,0,1,3,8,14,25,19,21,20,18,18,27,22,34,30,22,13,16,10,4,2,329,1.052,1,313,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43717,-76.41394,383704.69799999986,4699284.9541
30948333,364043,36,UNIVERSITY AVE,LAKE ST,EAST AVE,16,30,365' W of Central Ave       ,EB Travel Lane                                    ,1,2019,10,29,Eastbound,,54,28,15,7,18,21,48,143,262,194,160,173,154,164,146,125,206,189,168,205,132,107,87,61,2867,1.079,1,2657,262,9,23,2461,250,86,35,4,0,3,0,0,0,0,0,,2862,13,4,4,0,1,86,9,3,1,1,1,0,,,21,23,28,0,0,,3,6,,42.45081,-76.486925,377728.15979999956,4700902.118000001
30948334,364043,36,UNIVERSITY AVE,LAKE ST,EAST AVE,16,30,365' W of Central Ave       ,WB Travel Lane                                    ,1,2019,10,29,Westbound,,50,37,25,12,7,14,19,61,117,110,111,141,129,151,147,159,240,226,171,154,104,142,104,75,2506,1.079,1,2323,262,9,39,2174,198,22,67,4,0,1,0,0,0,0,0,,2505,12,4,4,0,2,87,8,1,3,1,0,0,,,22,24,28,0,0,,3,6,,42.45081,-76.486925,377728.15979999956,4700902.118000001
30948335,364043,36,UNIVERSITY AVE,LAKE ST,EAST AVE,16,30,365' W of Central Ave       ,,1,2019,10,29,Combined Total,Y,104,65,40,19,25,35,67,204,379,304,271,314,283,315,293,284,446,415,339,359,236,249,191,136,5373,1.079,1,4980,446,17,62,4635,448,108,102,8,0,4,0,0,0,0,0,,5367,12,4,4,0,1,86,8,2,2,1,0,0,,,21,23,28,0,0,,3,6,,42.45081,-76.486925,377728.15979999956,4700902.118000001
30948336,368306,36,PLEASANT GROVE,FOREST HOME DR,CAYUGA HTS V/L,16,30,235' N of Jessup Rd         ,NB Travel Lane                                    ,1,2019,10,29,Northbound,,20,14,5,5,21,31,62,171,280,214,183,216,208,206,229,262,360,314,191,127,100,67,51,30,3367,1.079,1,3120,360,17,8,2790,293,127,45,44,51,4,0,0,0,0,0,,3362,17,8,8,0,0,83,9,4,4,1,1,0,,,30,31,35,0,0,,3,6,,42.4575,-76.4745,378762.8119999999,4701627.1559
30948337,368306,36,PLEASANT GROVE,FOREST HOME DR,CAYUGA HTS V/L,16,30,235' N of Jessup Rd         ,SB Travel Lane                                    ,1,2019,10,29,Southbound,,8,10,5,7,17,31,94,253,319,298,184,206,224,232,200,246,322,316,202,133,99,81,39,24,3550,1.079,1,3290,360,17,13,2892,352,117,69,74,18,3,1,1,0,0,0,,3540,18,8,8,0,0,82,10,3,5,1,1,0,,,29,31,35,0,0,,3,6,,42.4575,-76.4745,378762.8119999999,4701627.1559
30948338,368306,36,PLEASANT GROVE,FOREST HOME DR,CAYUGA HTS V/L,16,30,235' N of Jessup Rd         ,,1,2019,10,29,Combined Total,Y,28,24,10,12,38,62,156,424,599,512,367,422,432,438,429,508,682,630,393,260,199,148,90,54,6917,1.079,1,6410,682,17,21,5682,645,244,114,118,69,7,1,1,0,0,0,,6902,17,8,8,0,0,82,9,4,4,1,1,0,,,30,31,35,0,0,,3,6,,42.4575,-76.4745,378762.8119999999,4701627.1559
30951953,364045,36,ELMIRA RD,S PLAIN ST,TRAFFIC CIR/S ALBANY ST,16,30,225' S of traffic circle    ,NB Travel Lane                                    ,1,2019,10,21,Northbound,,28,11,9,15,35,82,174,376,407,309,295,344,411,410,391,421,461,489,412,309,257,171,112,71,6000,1.079,1,5561,489,18,12,5109,669,34,91,29,5,6,0,0,0,0,1,,5956,14,3,3,0,0,86,11,1,2,1,0,0,,,26,28,32,0,0,,3,6,,42.4312,-76.50236,376420.3531999998,4698746.9594
30951954,364045,36,ELMIRA RD,S PLAIN ST,TRAFFIC CIR/S ALBANY ST,16,30,225' S of traffic circle    ,SB Travel Lane                                    ,1,2019,10,21,Southbound,,37,18,19,11,20,44,112,254,297,328,369,427,509,462,513,560,704,653,446,315,243,150,115,78,6684,1.079,1,6195,704,17,17,5629,883,19,117,8,0,7,0,0,0,0,0,,6680,15,2,2,0,0,84,13,0,2,1,0,0,,,28,29,33,0,0,,3,6,,42.4312,-76.50236,376420.3531999998,4698746.9594
